Data,IdCircuito,NumeroGiro,NumeroPilota,Tempo,VelocitaMax,VelocitaMin
08-12-2024,24,48,16,00:01:45.191,320.87,274.02
08-12-2024,24,48,44,00:01:39.350,320.6,273.66
08-12-2024,24,49,16,00:01:44.337,321.84,273.22
08-12-2024,24,49,44,00:01:42.162,321.42,273.47
08-12-2024,24,50,16,00:01:39.606,322.46,274.13
08-12-2024,24,50,44,00:01:38.540,322.8,273.91
08-12-2024,24,51,16,00:01:42.012,322.26,273.06
08-12-2024,24,51,44,00:01:45.524,320.9,273.74
08-12-2024,24,52,16,00:01:38.552,322.44,274.07
08-12-2024,24,52,44,00:01:44.995,322.78,273.35
08-12-2024,24,53,16,00:01:45.418,320.78,273.47
08-12-2024,24,53,44,00:01:42.329,321.8,274.17
08-12-2024,24,54,16,00:01:44.665,323.24,273.48
08-12-2024,24,54,44,00:01:44.903,321.68,273.25
08-12-2024,24,55,16,00:01:45.379,321.16,273.74
08-12-2024,24,55,44,00:01:38.721,321.13,274.75
08-12-2024,24,56,16,00:01:39.007,322.52,274.58
08-12-2024,24,56,44,00:01:39.825,323.41,272.85
08-12-2024,24,57,16,00:01:43.506,322.4,274.34
08-12-2024,24,57,44,00:01:40.536,320.97,274.21
